tienda,pais,moneda,categoria,keyword_busqueda,producto,precio_raw,url_producto,fecha_extraccion
Computron,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GeForce RTX™ 3050 OC 6GB GDDR6X DOS VENTILADORES PCIe 4.0/DVI/HDMI/DP,"$299,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:41:31
Computron,Ecuador,USD,GPU,tarjeta de video,TARJETA TPLINK PCIe x1 WIFI 300Mbps 2 ANTENAS DESMONTABLES,"$14,99",https://www.computron.com.ec/producto-categoria/redes/adaptadores/,2026-06-30 01:41:31
Computron,Ecuador,USD,GPU,tarjeta de video,COMPUTADOR PC COOLER MASTER INTEL ULTRA 5 245K 5.20GHz-16GB-SSD 1TB-TG RTX5060 8GB-750W 80+ BRONZE,"$1.969,99
$1.899,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:41:31
Computron,Ecuador,USD,RAM,memoria ram,CELULAR INFINIX SMART 20 4GB+4 VIRTUAL RAM 128GB AZUL,"$159,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/celulares/,2026-06-30 01:41:44
Computron,Ecuador,USD,RAM,memoria ram,CELULAR INFINIX SMART 20 4GB+ 4 VIRTUAL RAM 128GB NEGRO,"$159,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/celulares/,2026-06-30 01:41:44
Computron,Ecuador,USD,RAM,memoria ram,CELULAR INFINIX SMART 20 4GB+ 4 VIRTUAL RAM 128GB SILVER,"$159,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/celulares/,2026-06-30 01:41:44
Computron,Ecuador,USD,RAM,memoria ram,"TABLET ITEL VISTA TAB 11 10.1"" LTE 12GB RAM (4GB+8GB EXTENDIDA) + 128GB- GRIS","$224,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/,2026-06-30 01:41:44
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 50"" LED 4K UHD SMART - GOOGLE TV 5.0","$419,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:44
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 65"" LED 4K UHD SMART - GOOGLE TV 5.0","$689,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 43"" LED 4K UHD 43TIKJ5UHD - GOOGLE TV 5.0","$329,99
$309,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 58"" LED 4K UHD SMART 58TIKGF5UHD GOOGLE TV 5.0","$509,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,MEMORIA SODIMM HIKSEMI 16GB DDR4 3200MHz,"$259,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 43"" LED 4K UHD SMART - GOOGLE TV","$365,99
$319,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 65"" LED 4K UHD SMART - GOOGLE TV","$745,99
$674,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,"TELEVISOR-TV INDURAMA 58"" LED 4K UHD SMART - GOOGLE TV","$539,99
$499,99",https://www.computron.com.ec/producto-categoria/tv-y-video/televisores/,2026-06-30 01:41:45
Computron,Ecuador,USD,RAM,memoria ram,COMPUTADOR MINI PC XTRATECH NUC FANLESS CORE I5-1235U-16GB DDR4-512GB SSD-WIFI-AC-BT.5.0-W11,"$809,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:41:46
Computron,Ecuador,USD,RAM,memoria ram,COMPUTADOR MINI PC XTRATECH NUC FANLESS CORE I5- 1235U-16GB DDR4-512GB SSD-WIFI-AC-BT.5.0-FREDOOS,"$799,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:41:53
Computron,Ecuador,USD,SSD,disco solido ssd,DISCO SOLIDO SSD EXT ADATA 1TB - 2000 MB/s- SE880- USB 3.2 Gen2 x2,"$274,99",https://www.computron.com.ec/producto-categoria/almacenamiento/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,DISCO SOLIDO SSD INT M.2 ADATA 1TB 2280 LEGEND 710 PCle Gen3 x4,"$329,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,DISCO SOLIDO SSD INT M.2 ADATA 512GB 2280 LEGEND 710 PCle Gen3 x4,"$124,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,DISCO SOLIDO SSD INT ADATA 1TB SU-650 SATA 6Gb-s 2.5Inc 3D-NAND,"$258,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,DISCO SOLIDO SSD INT M.2 HIKSEMI WAVE 512GB 2280 NVME PCIe SATA 3.0,"$169,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,DISCO SOLIDO SSD INT M.2 HIKSEMI WAVE 1TB 2280 NVME PCIe,"$319,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,"DISCO SOLIDO SSD INT HIKSEMI WAVE 512GB SERIES 2.5"" SATA 3.0","$139,99",https://www.computron.com.ec/producto-categoria/computadoras/componentes/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC XTRATECH AMD R5-5600GT AM4 3.60GHz-16GB-SSD 512GBTB-TECLADO+MOUSE-W11,"$619,99
$569,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC XTRATECH AMD RYZEN 7 5700G AM4 3.80GHZ-8GB-SSD480GB-TECLADO+MOUSE-W11,"$769,99
$699,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC XTRATECH AMD RYZEN 5 5600GT AM4 3.60GHZ-8GB-SSD480GB-TECLADO+MOUSE-W11,"$679,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,"LAPTOP ACER GAMING NITRO LITE CI5-13420H 2.1GHZ-16GB-512GB SSD-TG GTX3050 6GB-BLACK-16""FHD-W11","$1.199,99
$1.149,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:08
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC XTRATECH AMD RYZEN 7 5700G AM4 3.80GHZ-16GB-SSD1024GB-TECLADO+MOUSE-W11,"$889,99
$829,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR MINI PC XTRATECH NUC FANLESS CORE I5-1235U-16GB DDR4-512GB SSD-WIFI-AC-BT.5.0-W11,"$809,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC XTRATECH INTEL ULTRA 7 265 5.30GHZ-16GB DDR5-SSD 1TB-F 650W 80+ BRONZE-TM-W11H,"$1.489,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC ASUS ULTRA 7 265 5.30GHz-16GB-SSD1024GB-W11,"$1.569,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR PC COOLER MASTER INTEL ULTRA 5 245K 5.20GHz-16GB-SSD 1TB-TG RTX5060 8GB-750W 80+ BRONZE,"$1.969,99
$1.899,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,SSD,disco solido ssd,COMPUTADOR MINI PC XTRATECH NUC FANLESS CORE I5- 1235U-16GB DDR4-512GB SSD-WIFI-AC-BT.5.0-FREDOOS,"$799,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,SSD,disco solido ssd,"DISCO LENOVO M.2 5300 240GB SATA 6GBPS Non HS SSD/SR250V2,ST550,SR530,SR550,SR570,SR630,SR650,650 V2","$369,99",https://www.computron.com.ec/producto-categoria/servidores/componentes-servidores/,2026-06-30 01:42:09
